Timestamp,Service,CPU Request,Memory Request,CPU Limit,Memory Limit,Latency,CPU Usage,Memory Usage
2025-05-08T20:19:15.402000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.05407001938095237,0.0047601155369536114,169103360
2025-05-08T20:19:46.655000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.05443484777272728,0.004705740100708992,169164800
2025-05-08T20:20:17.929000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.054434847772727266,0.0048027220241831274,169164800
2025-05-08T20:20:49.243000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.05248045034782607,0.0047206296566419765,169189376
2025-05-08T20:21:20.896000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.05248045034782608,0.004815190787727433,169189376
2025-05-08T20:21:52.229000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.050658458125,0.00478015200237425,169189376
2025-05-08T20:22:23.812000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.050658458125,0.0048720270539027956,169189376
2025-05-08T20:22:55.300000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.048959708080000004,0.004804735335038243,169197568
2025-05-08T20:23:27.158000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04895970808000001,0.004894438652320927,169197568
2025-05-08T20:23:59.010000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04742746819230769,0.00483178737768977,169197568
2025-05-08T20:24:30.467000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.047427468192307684,0.004917649726903911,169197568
2025-05-08T20:25:01.767000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04601259937037037,0.004879142855000148,169324544
2025-05-08T20:25:33.623000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04601259937037036,0.004867878194444445,169324544
2025-05-08T20:26:05.128000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04469665010714287,0.0048991179334688115,169332736
2025-05-08T20:26:36.515000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.04469665010714286,0.0049801983746042555,169332736
2025-05-08T20:27:08.746000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.045228404413793104,0.004938007778575978,169336832
2025-05-08T20:27:40.001000,hash-gen-deployment,0.1,134217728,0.2,268435456,0.043987797866666664,0.004917112265624999,169336832
